case,trial,warm_ratio,final_ratio,surrogate_ratio,queries,exceeds_requested_factor
rank_one_distractors,90,4.111941762498847,1.0,1.3047922230347726,27,False
rank_one_distractors,91,4.120064217565068,1.0,1.3135207822108295,27,False
rank_one_distractors,92,1.0,1.0,1.2987319731332478,27,False
rank_one_distractors,93,4.129721498600359,1.0,1.2385153487830665,27,False
rank_one_distractors,94,4.1342649602487995,1.0,1.4185416220931533,27,False
rank_one_distractors,95,4.132621122734544,1.0,1.444934670688866,27,False
rank_one_distractors,96,4.136534924935493,1.0,1.403185828991509,27,False
rank_one_distractors,97,4.109912240561439,1.0,1.3257381553096859,27,False
rank_one_distractors,98,1.0,1.0,1.2334390650974274,27,False
rank_one_distractors,99,4.106578840769038,1.0,1.29761649586612,27,False
rank_one_distractors,100,4.113277662411369,1.0,1.509360563326626,27,False
rank_one_distractors,101,4.106242013581592,1.0,1.2754982436771674,27,False
rank_one_distractors,102,4.115201564662595,1.0,1.4236404887514238,27,False
rank_one_distractors,103,4.106242013581592,1.0,1.3452506053892206,27,False
rank_one_distractors,104,4.126692531705331,1.0,1.5857743836628915,27,False
rank_one_distractors,105,4.129771938985706,1.0,1.2846993656299812,27,False
rank_one_distractors,106,4.1242643935310985,1.0,1.2931310129004978,27,False
rank_one_distractors,107,4.105273057100752,1.0,1.4686887801054813,27,False
rank_one_distractors,108,4.1641293001092565,1.0,1.7698338028001386,27,False
rank_one_distractors,109,4.105244247745352,1.0,1.4936441611394347,27,False
rank_one_distractors,110,4.121184111427132,1.0,1.3098944562690567,27,False
rank_one_distractors,111,4.158935006122568,1.0,1.3454404575602785,27,False
rank_one_distractors,112,4.110422730962543,1.0,1.3432354076405384,27,False
rank_one_distractors,113,4.129461024546911,1.0,1.2695185599518177,27,False
rank_one_distractors,114,4.100331975261242,1.0,1.4734017687271261,27,False
rank_one_distractors,115,4.128091923519889,1.0,1.3485079041992416,27,False
rank_one_distractors,116,4.139936042176112,1.0,1.464003171482591,27,False
rank_one_distractors,117,4.122410589905745,1.0,1.3096511009366065,27,False
rank_one_distractors,118,4.139936042176112,1.0,1.5222164453994602,27,False
rank_one_distractors,119,4.117103021206497,1.0,1.3383986203114544,27,False
rank_one_distractors,120,4.133971131739549,1.0,1.356574590421991,27,False
rank_one_distractors,121,4.133736682554194,1.0,1.3587043521253757,27,False
rank_one_distractors,122,4.125463195864943,1.0,1.3512388639392723,27,False
rank_one_distractors,123,4.114399649166472,1.0,1.336122398416965,27,False
rank_one_distractors,124,4.152232710410913,1.0,1.315807757073434,27,False
rank_one_distractors,125,4.145141865835509,1.0,1.2817972416665442,27,False
rank_one_distractors,126,4.137796988479691,1.0,1.36831667516871,27,False
rank_one_distractors,127,4.116600170592272,1.0,1.2893891099480188,27,False
rank_one_distractors,128,4.161742209687714,1.0,1.2959387856125402,27,False
rank_one_distractors,129,4.125406670764459,1.0,1.281599610861463,27,False
rank_one_distractors,130,4.111941762498847,1.0,1.3291980482413395,27,False
rank_one_distractors,131,4.103295895925993,1.0,1.270960110682647,27,False
rank_one_distractors,132,4.125406670764459,1.0,1.296265382276578,27,False
rank_one_distractors,133,4.123797987816168,1.0,1.311009828312995,27,False
rank_one_distractors,134,4.117559899142003,1.0,1.3024400069958793,27,False
rank_one_distractors,135,4.115201564662595,1.0,1.5630135697008654,27,False
rank_one_distractors,136,4.117103021206497,1.0,1.3550500146145927,27,False
rank_one_distractors,137,4.127339109532665,1.0,1.300278718349879,27,False
rank_one_distractors,138,4.117103021206497,1.0,1.3601382659824426,27,False
rank_one_distractors,139,4.124625779128229,1.0,1.3059092473551759,27,False
rank_one_distractors,140,4.105414511550925,1.0,1.2336219106685855,27,False
rank_one_distractors,141,4.118589960186446,1.0,1.3722289995374188,27,False
rank_one_distractors,142,4.125375243981457,1.0,1.3231593961316008,27,False
rank_one_distractors,143,4.108275291264167,1.0,1.5339919383237492,27,False
rank_one_distractors,144,1.0,1.0,1.3479227560239213,27,False
rank_one_distractors,145,1.0,1.0,1.2498617317574752,27,False
rank_one_distractors,146,4.12892008900278,1.0,1.6755084452856757,27,False
rank_one_distractors,147,4.157463093989112,1.0,1.3044829979088428,27,False
rank_one_distractors,148,4.143410575178407,1.0,1.3684571754073758,27,False
rank_one_distractors,149,4.144831459541243,1.0,1.4266652763734073,27,False
rank_one_distractors,150,4.125406670764459,1.0,1.235747390337806,27,False
rank_one_distractors,151,4.123269889455642,1.0,1.4623682600439705,27,False
rank_one_distractors,152,4.121477857779975,1.0,1.2975584952010613,27,False
rank_one_distractors,153,1.0,1.0,1.2449175866441764,27,False
rank_one_distractors,154,4.118589960186446,1.0,1.55497896006549,27,False
rank_one_distractors,155,4.112405300765578,1.0,1.5015547678525862,27,False
rank_one_distractors,156,4.115201564662595,1.0,1.2597066380855504,27,False
rank_one_distractors,157,4.094924962294269,1.0,1.3507716641654002,27,False
rank_one_distractors,158,4.108863120885045,1.0,1.387862457421822,27,False
rank_one_distractors,159,1.0,1.0,1.3523324074409468,27,False
translated_rank_one_family,0,1.0,1.0,1.2230535423736426,35,False
translated_rank_one_family,1,1.0,1.0,1.106053213922964,35,False
translated_rank_one_family,2,1.0,1.0,1.188731974862343,35,False
translated_rank_one_family,3,1.0,1.0,1.0796131579749721,35,False
translated_rank_one_family,4,1.0,1.0,1.088108581131925,35,False
translated_rank_one_family,5,1.0,1.0,1.2359111039657333,35,False
translated_rank_one_family,6,1.0,1.0,1.0966343959376508,35,False
translated_rank_one_family,7,1.0,1.0,1.1465199006998428,35,False
translated_rank_one_family,8,1.0,1.0,1.1996447885438521,35,False
translated_rank_one_family,9,1.0,1.0,1.12312569665514,35,False
translated_rank_one_family,10,1.0,1.0,1.1626703028689371,35,False
translated_rank_one_family,11,1.0,1.0,1.165702457773906,35,False
translated_rank_one_family,12,1.0,1.0,1.0890709829015177,35,False
translated_rank_one_family,13,1.0,1.0,1.1589523372517891,35,False
translated_rank_one_family,14,1.0,1.0,1.0930287882670853,35,False
translated_rank_one_family,15,1.0,1.0,1.1743529725531332,35,False
translated_rank_one_family,16,1.0,1.0,1.0928149822579212,35,False
translated_rank_one_family,17,1.0,1.0,1.1555371969592692,35,False
translated_rank_one_family,18,1.0,1.0,1.0760825153158287,35,False
translated_rank_one_family,19,1.0,1.0,1.2568594005398044,35,False
translated_rank_one_family,20,1.0,1.0,1.163735276287657,35,False
translated_rank_one_family,21,1.0,1.0,1.1777601182739816,35,False
translated_rank_one_family,22,1.0,1.0,1.1630507813785607,35,False
translated_rank_one_family,23,1.0,1.0,1.1546399383158492,35,False
translated_rank_one_family,24,1.0,1.0,1.206834136712146,35,False
translated_rank_one_family,25,1.0,1.0,1.1304954741611444,35,False
translated_rank_one_family,26,1.0,1.0,1.2103021408347525,35,False
translated_rank_one_family,27,1.0,1.0,1.1863848766428897,35,False
translated_rank_one_family,28,1.0,1.0,1.2157806383225693,35,False
translated_rank_one_family,29,1.0,1.0,1.2239700449048851,35,False
translated_rank_one_family,30,1.0,1.0,1.1894843986927577,35,False
translated_rank_one_family,31,1.0,1.0,1.092545686972901,35,False
translated_rank_one_family,32,1.0,1.0,1.1299680840413977,35,False
translated_rank_one_family,33,1.0,1.0,1.1500613683516558,35,False
translated_rank_one_family,34,1.0,1.0,1.1092266081718885,35,False
translated_rank_one_family,35,1.0,1.0,1.1260964211300657,35,False
translated_rank_one_family,36,1.0,1.0,1.3765679907727635,35,False
translated_rank_one_family,37,1.0,1.0,1.0917571170759888,35,False
translated_rank_one_family,38,1.0,1.0,1.2221169658473134,35,False
translated_rank_one_family,39,1.0,1.0,1.183377739461639,35,False
translated_rank_one_family,40,1.0,1.0,1.1797487433970657,35,False
translated_rank_one_family,41,1.0,1.0,1.13646826411759,35,False
translated_rank_one_family,42,1.0,1.0,1.1942521672619009,35,False
translated_rank_one_family,43,1.0,1.0,1.1872749581128217,35,False
translated_rank_one_family,44,1.0,1.0,1.1029963855772111,35,False
